phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho,sigma_max,sigma_mid,sigma_min,condition
-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,1.6102075683530544e-16,5.449933308271876e-16,4.954484825701706e-17,2.117000016612675,2.117000016612675,2.117000016612675,1.0
-6.1850105367549055,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,0.19509032201612816,0.0,2.3143083706037277,2.117000016612675,1.8993037951917147,1.2185035255879761
-6.086835766330224,2.117000016612675,2.117000016612675,2.117000016612675,8.051037841765272e-17,0.3826834323650906,-3.7158636192762793e-17,2.4893286698562225,2.117000016612675,1.663316239957989,1.4966057626654907
-5.988660995905543,2.117000016612675,2.117000016612675,2.117000016612675,-3.561035968473101e-17,0.5555702330196024,-1.2386212064254264e-17,2.6403753732125264,2.117000016612675,1.4113100400723222,1.8708684117893903
-5.890486225480862,2.1170000166126752,2.1170000166126752,2.1170000166126752,1.0954056294324862e-16,0.7071067811865481,9.289659048190695e-18,2.7659938183487958,2.1170000166126752,1.145712153000213,2.4142135623730976
-5.792311455056181,2.117000016612675,2.117000016612675,2.117000016612675,1.470862682630194e-17,0.8314696123025456,3.0965530160635664e-17,2.8649742309683366,2.117000016612675,0.86908043158474,3.2965582089383245
-5.6941366846315,2.1170000166126752,2.117000016612675,2.1170000166126752,1.4437678437396374e-16,0.9238795325112865,5.651209254316007e-17,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
-5.595961914206819,2.1170000166126752,2.117000016612675,2.1170000166126752,-5.573795428914418e-17,0.9807852804032302,-1.8579318096381394e-17,2.9794737357240924,2.117000016612675,0.29345254949728056,10.153170387608792
-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,1.0000000000000002,-1.8579318096381397e-17,2.993890135037712,2.117000016612675,0.0,inf
-5.399612373357457,2.117000016612675,2.117000016612675,2.117000016612675,-3.4062083176699226e-17,0.9807852804032305,-9.289659048190698e-18,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
-5.301437602932776,2.117000016612675,2.117000016612675,2.117000016612675,4.257760397087403e-18,0.9238795325112866,-6.038278381323954e-17,2.936363375589428,2.117000016612675,0.5840789905254182,5.027339492125837
-5.203262832508095,2.117000016612675,2.117000016612675,2.117000016612675,-3.483622143071512e-17,0.8314696123025451,4.954484825701706e-17,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
-5.105088062083414,2.117000016612675,2.117000016612675,2.117000016612675,6.473731149207894e-17,0.7071067811865477,-3.831984357378663e-17,2.7659938183487944,2.1170000166126752,1.145712153000213,2.4142135623730967
-5.006913291658733,2.117000016612675,2.117000016612675,2.117000016612675,-4.7996571748985274e-17,0.5555702330196015,-1.2386212064254264e-17,2.6403753732125255,2.1170000166126752,1.4113100400723237,1.8708684117893877
-4.908738521234052,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.715863619276278e-17,0.3826834323650898,6.19310603212713e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
-4.81056375080937,2.117000016612675,2.117000016612675,2.117000016612675,9.908969651403412e-17,0.19509032201612742,1.2386212064254264e-17,2.314308370603727,2.117000016612675,1.8993037951917153,1.2185035255879753
-4.71238898038469,2.1170000166126752,2.117000016612675,2.1170000166126752,3.715863619276279e-17,-3.963587860561363e-16,9.90896965140341e-17,2.1170000166126752,2.1170000166126752,2.117000016612675,1.0000000000000002
-4.614214209960009,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,-0.19509032201612792,4.954484825701706e-17,2.3143083706037273,2.117000016612675,1.8993037951917149,1.2185035255879757
-4.516039439535327,2.117000016612675,2.117000016612675,2.117000016612675,3.7158636192762793e-17,-0.38268343236509045,2.477242412850853e-17,2.489328669856222,2.117000016612675,1.6633162399579893,1.4966057626654903
-4.417864669110647,2.117000016612675,2.117000016612675,2.117000016612675,-3.561035968473101e-17,-0.5555702330196024,-1.2386212064254264e-17,2.640375373212527,2.117000016612675,1.4113100400723226,1.8708684117893901
-4.319689898685965,2.1170000166126752,2.1170000166126752,2.1170000166126752,1.1563690169362375e-16,-0.7071067811865481,1.3547419445278098e-17,2.7659938183487958,2.1170000166126752,1.145712153000213,2.4142135623730976
-4.221515128261284,2.117000016612675,2.117000016612675,2.117000016612675,-1.385707474688446e-16,-0.8314696123025456,-1.5482765080317832e-17,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
-4.123340357836604,2.117000016612675,2.1170000166126752,2.117000016612675,1.4437678437396374e-16,-0.9238795325112866,5.651209254316007e-17,2.9363633755894276,2.1170000166126752,0.5840789905254175,5.027339492125844
-4.025165587411922,2.117000016612675,2.1170000166126752,2.117000016612675,-5.573795428914418e-17,-0.9807852804032305,-1.8579318096381394e-17,2.979473735724092,2.1170000166126752,0.293452549497276,10.153170387608949
-3.9269908169872414,2.1170000166126752,2.117000016612675,2.1170000166126752,-6.193106032127132e-17,-0.9999999999999996,0.0,2.993890135037712,2.117000016612675,4.2146848510894035e-08,71034733.10142885
-3.8288160465625602,2.1170000166126743,2.117000016612675,2.1170000166126743,4.025518920882637e-17,-0.9807852804032304,1.2386212064254268e-17,2.9794737357240915,2.117000016612675,0.2934525494972775,10.153170387608895
-3.730641276137879,2.117000016612675,2.117000016612675,2.117000016612675,-1.741811071535756e-17,-0.9238795325112866,-5.573795428914419e-17,2.936363375589428,2.117000016612675,0.5840789905254182,5.027339492125837
-3.6324665057131984,2.117000016612675,2.117000016612675,2.117000016612675,-3.6384497938746905e-17,-0.8314696123025451,5.573795428914419e-17,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
-3.5342917352885173,2.117000016612675,2.1170000166126752,2.117000016612675,2.7481908017564146e-17,-0.7071067811865474,1.1225004683230425e-17,2.7659938183487944,2.1170000166126752,1.1457121530002146,2.414213562373093
-3.436116964863836,2.117000016612675,2.117000016612675,2.117000016612675,-3.7158636192762793e-17,-0.5555702330196017,-1.1147590857828839e-16,2.6403753732125264,2.117000016612675,1.411310040072324,1.8708684117893881
-3.3379421944391554,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.096553016063565e-17,-0.38268343236508984,4.954484825701704e-17,2.4893286698562216,2.117000016612675,1.6633162399579902,1.4966057626654892
-3.2397674240144743,2.117000016612675,2.117000016612675,2.117000016612675,1.362483327067969e-16,-0.19509032201612816,0.0,2.3143083706037277,2.117000016612675,1.8993037951917147,1.2185035255879761
-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254266e-16,2.477242412850853e-16,9.908969651403412e-17,2.117000016612675,2.117000016612675,2.117000016612675,1.0
-3.043417883165112,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.19509032201612866,2.477242412850853e-17,2.3143083706037277,2.117000016612675,1.8993037951917138,1.2185035255879768
-2.945243112740431,2.1170000166126752,2.1170000166126752,2.1170000166126752,9.289659048190696e-17,0.38268343236509034,1.238621206425426e-17,2.4893286698562225,2.1170000166126752,1.66331623995799,1.4966057626654898
-2.84706834231575,2.117000016612675,2.117000016612675,2.117000016612675,-7.586554889355738e-17,0.5555702330196023,6.193106032127132e-18,2.6403753732125264,2.117000016612675,1.411310040072323,1.8708684117893892
-2.748893571891069,2.117000016612675,2.117000016612675,2.117000016612675,-1.9469577088499673e-16,0.7071067811865476,-6.115692206725543e-17,2.7659938183487944,2.117000016612675,1.1457121530002135,2.4142135623730954
-2.650718801466388,2.117000016612675,2.117000016612675,2.117000016612675,-1.385707474688446e-16,0.8314696123025456,-1.5482765080317832e-17,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
-2.552544031041707,2.1170000166126752,2.1170000166126752,2.1170000166126752,1.9353456350397282e-16,0.9238795325112865,1.5405351254916237e-16,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
-2.454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,0.9807852804032302,-6.812416635339845e-17,2.979473735724092,2.117000016612675,0.293452549497279,10.153170387608844
-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,4.335174222488993e-17,1.0,-1.8579318096381397e-17,2.993890135037712,2.117000016612675,2.9802322387695312e-08,100458282.95159373
-2.2580197197676637,2.117000016612675,2.1170000166126752,2.117000016612675,8.051037841765271e-17,0.9807852804032304,3.096553016063566e-17,2.979473735724092,2.1170000166126752,0.2934525494972775,10.153170387608897
-2.1598449493429825,2.117000016612675,2.117000016612675,2.117000016612675,-1.741811071535756e-17,0.9238795325112866,-5.573795428914419e-17,2.936363375589428,2.117000016612675,0.5840789905254182,5.027339492125837
-2.061670178918302,2.117000016612675,2.117000016612675,2.117000016612675,-8.515520794174806e-18,0.8314696123025455,-6.193106032127132e-18,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
-1.9634954084936207,2.117000016612675,2.117000016612675,2.117000016612675,8.331662958846033e-17,0.7071067811865474,1.5869834207325777e-17,2.7659938183487944,2.1170000166126743,1.1457121530002141,2.414213562373094
-1.8653206380689396,2.117000016612675,2.117000016612675,2.117000016612675,-3.0965530160635664e-17,0.5555702330196018,-4.954484825701706e-17,2.6403753732125264,2.117000016612675,1.4113100400723237,1.8708684117893883
-1.7671458676442586,2.1170000166126752,2.1170000166126752,2.1170000166126752,-8.670348444977982e-17,0.3826834323650895,-2.477242412850852e-17,2.4893286698562216,2.117000016612675,1.6633162399579906,1.4966057626654887
-1.6689710972195777,2.117000016612675,2.117000016612675,2.117000016612675,-4.954484825701706e-17,0.19509032201612836,-6.193106032127133e-17,2.3143083706037277,2.117000016612675,1.899303795191714,1.2185035255879766
-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-7.431727238552559e-17,-1.9817939302806823e-16,0.0,2.117000016612675,2.117000016612675,2.117000016612675,1.0
-1.4726215563702154,2.117000016612675,2.1170000166126743,2.117000016612675,-1.2386212064254268e-16,-0.19509032201612855,2.4772424128508535e-17,2.3143083706037277,2.1170000166126743,1.899303795191714,1.2185035255879766
-1.3744467859455345,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.715863619276278e-17,-0.38268343236508984,-6.19310603212713e-17,2.4893286698562216,2.117000016612675,1.6633162399579902,1.4966057626654892
-1.2762720155208536,2.1170000166126752,2.117000016612675,2.1170000166126752,-1.517310977871147e-16,-0.5555702330196021,0.0,2.640375373212527,2.1170000166126743,1.4113100400723235,1.870868411789389
-1.1780972450961724,2.117000016612675,2.117000016612675,2.117000016612675,-1.391513511593565e-16,-0.7071067811865475,4.219053484386609e-17,2.7659938183487944,2.117000016612675,1.1457121530002137,2.414213562373095
-1.0799224746714913,2.117000016612675,2.117000016612675,2.117000016612675,-1.633431715973531e-16,-0.8314696123025456,-9.289659048190698e-18,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
-0.9817477042468103,2.117000016612675,2.1170000166126752,2.117000016612675,5.031898651103294e-18,-0.9238795325112868,4.49000187329217e-17,2.9363633755894285,2.117000016612675,0.5840789905254159,5.027339492125859
-0.8835729338221293,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,-0.9807852804032305,-6.812416635339845e-17,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,4.335174222488993e-17,-1.0,-1.8579318096381397e-17,2.993890135037712,2.117000016612675,2.9802322387695312e-08,100458282.95159373
-0.6872233929727672,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,-0.9807852804032305,6.812416635339845e-17,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
-0.5890486225480862,2.117000016612675,2.1170000166126752,2.117000016612675,-1.4437678437396374e-16,-0.9238795325112866,-5.651209254316007e-17,2.9363633755894276,2.1170000166126752,0.5840789905254175,5.027339492125844
-0.4908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,-3.6384497938746905e-17,-0.8314696123025451,5.573795428914419e-17,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
-0.39269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,1.391513511593565e-16,-0.7071067811865475,-4.219053484386609e-17,2.7659938183487944,2.117000016612675,1.1457121530002137,2.414213562373095
-0.2945243112740431,2.117000016612675,2.117000016612675,2.117000016612675,1.5482765080317832e-17,-0.5555702330196021,5.573795428914419e-17,2.6403753732125264,2.117000016612675,1.411310040072323,1.8708684117893892
-0.19634954084936207,2.1170000166126752,2.1170000166126752,2.1170000166126752,-4.954484825701704e-17,-0.3826834323650897,-9.908969651403408e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
-0.09817477042468103,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.19509032201612825,-4.954484825701706e-17,2.3143083706037277,2.117000016612675,1.8993037951917147,1.2185035255879761
0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-9.908969651403412e-17,0.0,2.117000016612675,2.117000016612675,2.117000016612675,1.0
0.09817477042468103,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,0.19509032201612836,4.954484825701706e-17,2.3143083706037277,2.117000016612675,1.899303795191714,1.2185035255879766
0.19634954084936207,2.1170000166126752,2.1170000166126752,2.1170000166126752,4.954484825701704e-17,0.3826834323650896,9.908969651403408e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
0.2945243112740431,2.117000016612675,2.117000016612675,2.117000016612675,-1.5482765080317832e-17,0.5555702330196022,-5.573795428914419e-17,2.6403753732125264,2.117000016612675,1.4113100400723229,1.8708684117893895
0.39269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,-1.391513511593565e-16,0.7071067811865476,4.219053484386609e-17,2.7659938183487944,2.117000016612675,1.1457121530002137,2.414213562373095
0.4908738521234052,2.117000016612675,2.117000016612675,2.117000016612675,3.6384497938746905e-17,0.8314696123025452,-5.573795428914419e-17,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
0.5890486225480862,2.1170000166126752,2.117000016612675,2.1170000166126752,1.4437678437396374e-16,0.9238795325112865,5.651209254316007e-17,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
0.6872233929727672,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,0.9807852804032302,-6.812416635339845e-17,2.979473735724092,2.117000016612675,0.293452549497279,10.153170387608844
0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-4.335174222488993e-17,1.0,1.8579318096381397e-17,2.993890135037712,2.117000016612675,2.9802322387695312e-08,100458282.95159373
0.8835729338221293,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,0.9807852804032302,6.812416635339845e-17,2.979473735724092,2.117000016612675,0.293452549497279,10.153170387608844
0.9817477042468103,2.1170000166126752,2.117000016612675,2.1170000166126752,-5.031898651103294e-18,0.9238795325112866,-4.49000187329217e-17,2.9363633755894285,2.1170000166126743,0.5840789905254175,5.027339492125845
1.0799224746714913,2.117000016612675,2.117000016612675,2.117000016612675,1.633431715973531e-16,0.8314696123025456,9.289659048190698e-18,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
1.1780972450961724,2.117000016612675,2.117000016612675,2.117000016612675,1.391513511593565e-16,0.7071067811865476,-4.219053484386609e-17,2.7659938183487944,2.117000016612675,1.1457121530002137,2.414213562373095
1.2762720155208536,2.117000016612675,2.1170000166126752,2.117000016612675,1.517310977871147e-16,0.5555702330196023,0.0,2.6403753732125264,2.117000016612675,1.4113100400723229,1.8708684117893895
1.3744467859455345,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.715863619276278e-17,0.3826834323650898,6.19310603212713e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
1.4726215563702154,2.1170000166126743,2.117000016612675,2.1170000166126743,1.2386212064254268e-16,0.19509032201612864,-2.4772424128508535e-17,2.3143083706037277,2.117000016612675,1.8993037951917138,1.2185035255879768
1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,7.431727238552559e-17,9.908969651403412e-17,0.0,2.117000016612675,2.117000016612675,2.117000016612675,1.0
1.6689710972195777,2.117000016612675,2.117000016612675,2.117000016612675,4.954484825701706e-17,-0.1950903220161283,6.193106032127133e-17,2.3143083706037277,2.1170000166126743,1.8993037951917147,1.2185035255879761
1.7671458676442586,2.1170000166126752,2.1170000166126752,2.1170000166126752,8.670348444977982e-17,-0.38268343236508967,2.477242412850852e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
1.8653206380689396,2.117000016612675,2.117000016612675,2.117000016612675,3.0965530160635664e-17,-0.5555702330196018,4.954484825701706e-17,2.6403753732125264,2.117000016612675,1.4113100400723237,1.8708684117893883
1.9634954084936207,2.117000016612675,2.117000016612675,2.117000016612675,-8.331662958846033e-17,-0.7071067811865474,-1.5869834207325777e-17,2.7659938183487944,2.1170000166126743,1.1457121530002141,2.414213562373094
2.061670178918302,2.117000016612675,2.117000016612675,2.117000016612675,8.515520794174806e-18,-0.8314696123025451,6.193106032127132e-18,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
2.1598449493429825,2.117000016612675,2.117000016612675,2.117000016612675,1.741811071535756e-17,-0.9238795325112866,5.573795428914419e-17,2.936363375589428,2.117000016612675,0.5840789905254182,5.027339492125837
2.2580197197676637,2.1170000166126752,2.117000016612675,2.1170000166126752,-8.051037841765271e-17,-0.9807852804032302,-3.096553016063566e-17,2.9794737357240924,2.117000016612675,0.29345254949728056,10.153170387608792
2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-4.335174222488993e-17,-1.0,1.8579318096381397e-17,2.993890135037712,2.117000016612675,2.9802322387695312e-08,100458282.95159373
2.454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,-0.9807852804032305,6.812416635339845e-17,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
2.552544031041707,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.9353456350397282e-16,-0.9238795325112865,-1.5405351254916237e-16,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
2.650718801466388,2.117000016612675,2.117000016612675,2.117000016612675,1.385707474688446e-16,-0.8314696123025456,1.5482765080317832e-17,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
2.748893571891069,2.117000016612675,2.117000016612675,2.117000016612675,1.9469577088499673e-16,-0.7071067811865477,6.115692206725543e-17,2.765993818348795,2.1170000166126743,1.1457121530002137,2.4142135623730954
2.84706834231575,2.117000016612675,2.117000016612675,2.117000016612675,7.586554889355738e-17,-0.5555702330196022,-6.193106032127132e-18,2.6403753732125264,2.117000016612675,1.4113100400723229,1.8708684117893895
2.945243112740431,2.1170000166126752,2.1170000166126752,2.1170000166126752,-9.289659048190696e-17,-0.38268343236509034,-1.238621206425426e-17,2.4893286698562225,2.1170000166126752,1.66331623995799,1.4966057626654898
3.043417883165112,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,-0.19509032201612866,-2.477242412850853e-17,2.3143083706037277,2.117000016612675,1.8993037951917138,1.2185035255879768
3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254266e-16,-2.9726908954210235e-16,-9.908969651403412e-17,2.117000016612675,2.117000016612675,2.117000016612675,1.0
3.2397674240144743,2.117000016612675,2.117000016612675,2.117000016612675,-1.362483327067969e-16,0.1950903220161283,0.0,2.3143083706037277,2.1170000166126752,1.8993037951917142,1.2185035255879764
3.3379421944391554,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.096553016063565e-17,0.3826834323650898,-4.954484825701704e-17,2.4893286698562216,2.117000016612675,1.6633162399579904,1.496605762665489
3.436116964863836,2.117000016612675,2.117000016612675,2.117000016612675,3.7158636192762793e-17,0.5555702330196016,1.1147590857828839e-16,2.640375373212526,2.117000016612675,1.4113100400723235,1.8708684117893883
3.5342917352885173,2.1170000166126752,2.117000016612675,2.1170000166126752,-2.7481908017564146e-17,0.7071067811865474,-1.1225004683230425e-17,2.7659938183487953,2.1170000166126743,1.1457121530002141,2.414213562373095
3.6324665057131984,2.117000016612675,2.117000016612675,2.117000016612675,3.6384497938746905e-17,0.8314696123025452,-5.573795428914419e-17,2.8649742309683366,2.1170000166126743,0.8690804315847415,3.296558208938319
3.730641276137879,2.117000016612675,2.117000016612675,2.117000016612675,1.741811071535756e-17,0.9238795325112866,5.573795428914419e-17,2.936363375589428,2.117000016612675,0.5840789905254182,5.027339492125837
3.8288160465625602,2.117000016612675,2.1170000166126743,2.117000016612675,-4.025518920882637e-17,0.9807852804032302,-1.2386212064254268e-17,2.979473735724092,2.117000016612674,0.293452549497279,10.153170387608844
3.9269908169872414,2.117000016612675,2.1170000166126752,2.117000016612675,6.193106032127132e-17,1.0000000000000002,0.0,2.993890135037712,2.1170000166126752,0.0,inf
4.025165587411922,2.1170000166126752,2.117000016612675,2.1170000166126752,5.573795428914418e-17,0.9807852804032302,1.8579318096381394e-17,2.9794737357240924,2.117000016612675,0.29345254949728056,10.153170387608792
4.123340357836604,2.1170000166126752,2.117000016612675,2.1170000166126752,-1.4437678437396374e-16,0.9238795325112865,-5.651209254316007e-17,2.9363633755894285,2.117000016612675,0.5840789905254175,5.027339492125845
4.221515128261284,2.117000016612675,2.117000016612675,2.117000016612675,1.385707474688446e-16,0.8314696123025456,1.5482765080317832e-17,2.864974230968337,2.1170000166126743,0.8690804315847405,3.296558208938323
4.319689898685965,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.1563690169362375e-16,0.7071067811865481,-1.3547419445278098e-17,2.7659938183487958,2.1170000166126752,1.1457121530002132,2.414213562373097
4.417864669110647,2.117000016612675,2.117000016612675,2.117000016612675,3.561035968473101e-17,0.5555702330196024,1.2386212064254264e-17,2.6403753732125264,2.117000016612675,1.4113100400723222,1.8708684117893903
4.516039439535327,2.117000016612675,2.117000016612675,2.117000016612675,-3.7158636192762793e-17,0.3826834323650906,-2.477242412850853e-17,2.4893286698562225,2.117000016612675,1.663316239957989,1.4966057626654907
4.614214209960009,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.195090322016128,-4.954484825701706e-17,2.3143083706037277,2.117000016612675,1.8993037951917149,1.218503525587976
4.71238898038469,2.117000016612675,2.1170000166126752,2.117000016612675,-3.715863619276279e-17,4.459036343131535e-16,-9.90896965140341e-17,2.1170000166126752,2.117000016612675,2.117000016612675,1.0000000000000002
4.81056375080937,2.117000016612675,2.117000016612675,2.117000016612675,-9.908969651403412e-17,-0.19509032201612722,-1.2386212064254264e-17,2.314308370603727,2.117000016612675,1.8993037951917155,1.218503525587975
4.908738521234052,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.715863619276278e-17,-0.38268343236508984,-6.19310603212713e-17,2.4893286698562216,2.117000016612675,1.6633162399579902,1.4966057626654892
5.006913291658733,2.117000016612675,2.117000016612675,2.117000016612675,4.7996571748985274e-17,-0.5555702330196017,1.2386212064254264e-17,2.6403753732125264,2.117000016612675,1.411310040072324,1.8708684117893881
5.105088062083414,2.117000016612675,2.117000016612675,2.117000016612675,-6.473731149207894e-17,-0.707106781186548,3.831984357378663e-17,2.7659938183487953,2.117000016612675,1.1457121530002132,2.4142135623730967
5.203262832508095,2.117000016612675,2.117000016612675,2.117000016612675,3.483622143071512e-17,-0.831469612302545,-4.954484825701706e-17,2.864974230968336,2.117000016612675,0.8690804315847407,3.2965582089383214
5.301437602932776,2.117000016612675,2.117000016612675,2.117000016612675,-4.257760397087403e-18,-0.9238795325112864,6.038278381323954e-17,2.9363633755894276,2.117000016612675,0.584078990525419,5.02733949212583
5.399612373357457,2.117000016612675,2.117000016612675,2.117000016612675,3.4062083176699226e-17,-0.9807852804032305,9.289659048190698e-18,2.9794737357240924,2.1170000166126743,0.293452549497279,10.153170387608846
5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,-0.9999999999999998,1.8579318096381397e-17,2.9938901350377116,2.1170000166126752,0.0,inf
5.595961914206819,2.117000016612675,2.1170000166126752,2.117000016612675,5.573795428914418e-17,-0.9807852804032305,1.8579318096381394e-17,2.979473735724092,2.1170000166126752,0.293452549497276,10.153170387608949
5.6941366846315,2.117000016612675,2.1170000166126752,2.117000016612675,-1.4437678437396374e-16,-0.9238795325112866,-5.651209254316007e-17,2.9363633755894276,2.1170000166126752,0.5840789905254175,5.027339492125844
5.792311455056181,2.117000016612675,2.117000016612675,2.117000016612675,-1.470862682630194e-17,-0.8314696123025457,-3.0965530160635664e-17,2.864974230968337,2.1170000166126743,0.8690804315847397,3.2965582089383263
5.890486225480862,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.0954056294324862e-16,-0.7071067811865481,-9.289659048190695e-18,2.7659938183487958,2.1170000166126752,1.145712153000213,2.4142135623730976
5.988660995905543,2.117000016612675,2.117000016612675,2.117000016612675,3.561035968473101e-17,-0.5555702330196024,1.2386212064254264e-17,2.640375373212527,2.117000016612675,1.4113100400723226,1.8708684117893901
6.086835766330224,2.117000016612675,2.117000016612675,2.117000016612675,-8.051037841765272e-17,-0.3826834323650905,3.7158636192762793e-17,2.489328669856222,2.117000016612675,1.6633162399579893,1.4966057626654903
6.1850105367549055,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.195090322016128,0.0,2.3143083706037277,2.117000016612675,1.8993037951917149,1.218503525587976
6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,-1.6102075683530544e-16,-4.954484825701706e-16,-4.954484825701706e-17,2.117000016612675,2.117000016612675,2.117000016612675,1.0
